0,1,2,3,4,5,6,7
BreiMa00,Matt Breida,BUF,26.0,RB,9.0,0.0,2021.0
CharDJ00,DJ Chark,JAX,25.0,WR,4.0,4.0,2021.0
DorsPh00,Phillip Dorsett,3TM,28.0,WR,6.0,0.0,2021.0
FarrLu00,Luke Farrell,JAX,24.0,TE,15.0,4.0,2021.0
GrayNo00,Noah Gray,KAN,22.0,TE,16.0,1.0,2021.0
HartPe01,Penny Hart,SEA,25.0,WR,17.0,0.0,2021.0
IgweGo00,Godwin Igwebuike,DET,27.0,DB,17.0,1.0,2021.0
JameJe00,Jesse James,CHI,27.0,TE,14.0,9.0,2021.0
ReynCr00,Craig Reynolds,DET,25.0,RB,5.0,2.0,2021.0
2021,0,0,0.0,0,0.0,0.0,0.0
WardGr02,Greg Ward,PHI,26.0,WR,17.0,0.0,2021.0
WilsJe01,Jeff Wilson,SFO,26.0,RB,9.0,4.0,2021.0
BenjEn00,Eno Benjamin,ARI,22.0,RB,9.0,0.0,2021.0
CarsCh00,Chris Carson,SEA,27.0,RB,4.0,4.0,2021.0
ClemCo00,Corey Clement,DAL,27.0,RB,17.0,0.0,2021.0
DardJa00,Jaelon Darden,TAM,22.0,WR,9.0,0.0,2021.0
KennTo01,Tom Kennedy,DET,25.0,WR,12.0,0.0,2021.0
ManhCh00,Chris Manhertz,JAX,29.0,TE,17.0,10.0,2021.0
McKiTr00,Tre' McKitty,LAC,22.0,TE,11.0,4.0,2021.0
MillAn02,Anthony Miller,2TM,27.0,WR,3.0,1.0,2021.0
PennRa00,Rashaad Penny,SEA,25.0,RB,10.0,6.0,2021.0
SamuCu00,Curtis Samuel,WAS,25.0,WR,5.0,1.0,2021.0
SmitSh03,Shi Smith,CAR,23.0,WR,6.0,0.0,2021.0
StilKe00,Kenny Stills,NOR,29.0,WR,13.0,4.0,2021.0
WillPr01,Preston Williams,MIA,24.0,WR,8.0,3.0,2021.0
AuclAn00,Antony Auclair,HOU,28.0,TE,16.0,13.0,2021.0
