0,1,2,3,4,5,6,7
PoweBr00,Brandon Powell,ATL,25,WR,15,1,2020
ShahAd00,Adam Shaheen,MIA,26,TE,16,5,2020
SterJa00,Jace Sternberger,GNB,24,TE,12,0,2020
WilkJo01,Jordan Wilkins,IND,26,RB,15,0,2020
AhmeSa01,Salvon Ahmed,MIA,22,RB,6,4,2020
AkerCa00,Cam Akers,LAR,21,RB,13,5,2020
BellBl00,Blake Bell,DAL,29,TE,16,2,2020
BoarC.00,C.J. Board,NYG,27,WR,14,4,2020
EdwaBr01,Bryan Edwards,LVR,22,WR,12,3,2020
ErviTy00,Tyler Ervin,GNB,27,RB,8,0,2020
HodgKh00,KhaDarel Hodge,CLE,25,WR,9,0,2020
HowaO.00,O.J. Howard,TAM,26,TE,4,1,2020
OkwuAl00,Albert Okwuegbunam,DEN,22,TE,4,0,2020
PeriLa00,La'Mical Perine,NYJ,22,RB,10,0,2020
PeriSa00,Samaje Perine,CIN,25,RB,16,1,2020
SmitKe03,Keith Smith,ATL,28,FB,16,7,2020
StilKe00,Kenny Stills,HOU,28,WR,10,0,2020
HarrDe09,DeMichael Harris,IND,22,WR,7,0,2020
HighJo00,John Hightower,PHI,24,WR,13,4,2020
LairPa00,Patrick Laird,MIA,25,RB,16,0,2020
LewiMa00,Marcedes Lewis,GNB,36,TE,15,15,2020
OgunDa00,Dare Ogunbowale,JAX,26,RB,14,2,2020
ParhDo00,Donald Parham,LAC,23,TE,13,5,2020
2020,,,,,,,
SnelBe00,Benny Snell Jr.,PIT,22,RB,16,3,2020
TaylTr02,Trent Taylor,SFO,26,WR,12,1,2020
BreiMa00,Matt Breida,MIA,25,RB,12,1,2020
EdwaGu00,Gus Edwards,BAL,25,RB,16,6,2020
GrifRy00,Ryan Griffin,NYJ,30,TE,15,6,2020
HomeTr00,Travis Homer,SEA,22,RB,9,0,2020
OzigDe01,Devine Ozigbo,JAX,24,RB,8,0,2020
PerrMa00,Malcolm Perry,MIA,23,WR,9,2,2020
RaymKa00,Kalif Raymond,TEN,26,WR,15,3,2020
RicaPa00,Patrick Ricard,BAL,26,FB,15,10,2020
SamuJa00,Jaylen Samuels,PIT,24,RB,14,1,2020
SmitRo08,Rodney Smith,CAR,24,RB,7,1,2020
SwaiGe00,Geoff Swaim,TEN,27,WR,10,8,2020
AbduAm00,Ameer Abdullah,MIN,27,RB,16,0,2020
AndeSt01,Stephen Anderson,LAC,27,TE,16,3,2020
DaniDa02,Darrell Daniels,ARI,26,TE,12,8,2020
FumaTr00,Troy Fumagalli,DEN,25,TE,8,0,2020
HamxC.00,C.J. Ham,MIN,27,FB,15,11,2020
HillJo02,Josh Hill,NOR,30,TE,14,7,2020
HillTa00,Taysom Hill,NOR,30,WR/QB,16,8,2020
JohnJa12,Jakob Johnson,NWE,26,FB,16,11,2020
NallRy00,Ryan Nall,CHI,25,RB,16,0,2020
PopeTr00,Troymaine Pope,LAC,27,RB,6,0,2020
UzomC.00,C.J. Uzomah,CIN,27,TE,2,2,2020
WillMa04,Maxx Williams,ARI,26,TE,9,8,2020
FreeDe00,Devonta Freeman,NYG,28,RB,5,4,2020
HarrDe03,Demetrius Harris,CHI,29,TE,15,5,2020
HastJa02,Jamycal Hasty,SFO,24,RB,8,0,2020
HillKJ00,K.J. Hill,LAC,23,CB,15,0,2020
LindPh00,Phillip Lindsay,DEN,26,RB,11,8,2020
2020,,,,,,,
