0,1,2,3,4,5,6,7
MaclJe00,Jeremy Maclin,BAL,29,WR,12,12,2017
ElliAn00,Andre Ellington,2TM,28,RB,12,2,2017
HurnAl01,Allen Hurns,JAX,26,WR,10,8,2017
MurrDe00,DeMarco Murray,TEN,29,RB,15,15,2017
ThomCh03,Chris Thompson,WAS,27,RB,10,1,2017
WatkSa00,Sammy Watkins,LAR,24,WR,15,14,2017
ThomDe04,Deonte Thompson,2TM,28,WR,16,10,2017
FortMa00,Matt Forte,NYJ,32,RB,12,4,2017
BeasCo00,Cole Beasley,DAL,28,WR,15,4,2017
FourLe00,Leonard Fournette,JAX,22,RB,13,13,2017
FreeDe00,Devonta Freeman,ATL,25,RB,14,14,2017
LewiRo03,Roger Lewis,NYG,24,WR,15,8,2017
MillLa01,Lamar Miller,HOU,26,RB,16,13,2017
SmitTo02,Torrey Smith,PHI,28,WR,16,14,2017
DoctJo00,Josh Doctson,WAS,25,WR,16,14,2017
SimsCh00,Charles Sims,TAM,27,RB,16,0,2017
BenjTr00,Travis Benjamin,LAC,28,WR,16,3,2017
DaviCo03,Corey Davis,TEN,22,WR,11,9,2017
GallWa00,Wayne Gallman,NYG,23,RB,13,1,2017
2017,,,,,,,
GodwCh00,Chris Godwin,TAM,21,WR,16,2,2017
HogaCh00,Chris Hogan,NWE,30,WR,9,7,2017
McKiJ.00,J.D. McKissic,SEA,24,WR,13,1,2017
WashDe00,DeAndre Washington,OAK,24,RB,15,0,2017
DevaSe00,Seth Devalve,CLE,24,TE,16,4,2017
GabrTa00,Taylor Gabriel,ATL,26,WR,16,4,2017
GresJe00,Jermaine Gresham,ARI,29,TE,14,14,2017
JuszKy00,Kyle Juszczyk,SFO,26,FB,14,10,2017
WoodDa02,Danny Woodhead,BAL,32,RB,8,0,2017
DrakKe00,Kenyan Drake,MIA,23,RB,16,6,2017
LewiDi00,Dion Lewis,NWE,27,RB,16,8,2017
NjokDa00,David Njoku,CLE,21,TE,16,5,2017
BrowJa03,Jaron Brown,ARI,27,WR,16,8,2017
PattCo00,Cordarrelle Patterson,OAK,26,WR,16,2,2017
BennMa00,Martellus Bennett,2TM,30,TE,9,7,2017
BookDe00,Devontae Booker,DEN,25,RB,13,0,2017
BurkRe00,Rex Burkhead,NWE,27,RB,10,3,2017
DickEd00,Ed Dickson,CAR,30,TE,16,12,2017
GateAn00,Antonio Gates,LAC,37,TE,16,4,2017
JoneT.00,T.J. Jones,DET,25,WR,14,6,2017
MixoJo00,Joe Mixon,CIN,21,RB,14,7,2017
YeldT.00,T.J. Yeldon,JAX,24,RB,10,0,2017
ElliBr00,Bruce Ellington,HOU,26,WR,11,6,2017
FowlBe00,Bennie Fowler,DEN,26,WR,16,4,2017
GoreFr00,Frank Gore,IND,34,RB,16,16,2017
NelsJJ00,JJ Nelson,ARI,25,WR,16,5,2017
AndeC.00,C.J. Anderson,DEN,26,RB,16,16,2017
BoylNi00,Nick Boyle,BAL,24,TE,15,11,2017
CrowIs00,Isaiah Crowell,CLE,24,RB,16,16,2017
FullWi01,Will Fuller,HOU,23,WR,10,10,2017
2017,,,,,,,
GollKe00,Kenny Golladay,DET,24,WR,11,5,2017
ColeTe01,Tevin Coleman,ATL,24,RB,15,3,2017
EkelAu00,Austin Ekeler,LAC,22,RB,16,0,2017
HiggRa00,Rashard Higgins,CLE,23,WR,15,4,2017
JoneZa00,Zay Jones,BUF,22,WR,15,10,2017
LouiRi00,Ricardo Louis,CLE,23,WR,16,9,2017
ReedJo02,Jordan Reed,WAS,27,TE,6,5,2017
RichJa01,Jalen Richard,OAK,24,RB,16,1,2017
WestCh01,Charcandrick West,KAN,26,RB,13,0,2017
WestDe00,Dede Westbrook,JAX,24,WR,7,5,2017
ElliEz00,Ezekiel Elliott,DAL,22,RB,10,10,2017
HowaO.00,O.J. Howard,TAM,23,TE,14,14,2017
MoncDo00,Donte Moncrief,IND,24,WR,12,8,2017
AbduAm00,Ameer Abdullah,DET,24,RB,14,11,2017
AndeSt01,Stephen Anderson,HOU,24,TE,15,5,2017
BeckOd00,Odell Beckham Jr.,NYG,25,WR,4,2,2017
HigbTy00,Tyler Higbee,LAR,24,TE,16,16,2017
InmaDo00,Dontrelle Inman,2TM,28,WR,12,7,2017
MattJo00,Jordan Matthews,BUF,25,WR,10,7,2017
WillJa06,Jamaal Williams,GNB,22,RB,16,7,2017
AjayJa00,Jay Ajayi,2TM,24,RB,14,8,2017
BellJo02,Josh Bellamy,CHI,28,WR,15,7,2017
ElliRh00,Rhett Ellison,NYG,29,TE,16,14,2017
LewiMa00,Marcedes Lewis,JAX,33,TE,16,16,2017
AlliGe01,Geronimo Allison,GNB,23,WR,15,2,2017
BurtTr01,Trey Burton,PHI,26,TE,15,1,2017
CharJa00,Jamaal Charles,DEN,31,RB,14,0,2017
ColeBr00,Brandon Coleman,NOR,25,WR,16,6,2017
ColeCo00,Corey Coleman,CLE,23,WR,9,8,2017
CollAl00,Alex Collins,BAL,23,RB,15,12,2017
