0,1,2,3,4,5,6,7
VirgJa00,Jalen Virgil,DEN,24,WR,9,1,2022
WardJo00,Jonathan Ward,2TM,25,,8,0,2022
WebsNs00,Nsimba Webster,CHI,26,WR,2,0,2022
WescTr00,Trevon Wesco,CHI,27,TE,14,1,2022
WhitKe00,Kevin White,NOR,30,WR,7,2,2022
WillTr06,Trayveon Williams,CIN,25,RB,8,0,2022
YounDa02,Dareke Young,SEA,23,WR,13,0,2022
AhmeSa01,Salvon Ahmed,MIA,24,RB,12,0,2022
AlexMa02,Maurice Alexander,DET,25,WR,4,0,2022
BadiTy00,Tyler Badie,DEN,22,RB,1,0,2022
2022,,,,,,,
BoarC.00,C.J. Board,TEN,29,WR,4,0,2022
BrowJo02,John Brown,BUF,32,WR,3,0,2022
CabiJa00,Jason Cabinda,DET,26,FB,8,2,2022
CampJa03,Jalen Camp,HOU,24,WR,2,0,2022
CoutKe00,Keke Coutee,IND,25,WR,8,0,2022
DarbFr00,Frank Darby,ATL,25,WR,5,0,2022
DrisJe00,Jeff Driskel,HOU,29,QB,7,2,2022
EvanDa02,Darrynton Evans,CHI,24,RB,6,0,2022
EzukEr00,Erik Ezukanma,MIA,22,WR,1,0,2022
GervJa00,Jake Gervase,LAR,27,LB,14,0,2022
GoffJa00,Jared Goff,DET,28,QB,17,17,2022
GrayDa02,Danny Gray,SFO,23,WR,13,0,2022
GrugKa00,Kamu Grugier-Hill,2TM,28,LB/OLB,15,6,2022
HarrJa03,Jacob Harris,LAR,25,WR,7,0,2022
IgweGo00,Godwin Igwebuike,SEA,28,RB,5,0,2022
JohnTy03,Tyron Johnson,2TM,26,WR,4,1,2022
JoneRo01,Ronald Jones II,KAN,25,RB,6,0,2022
KinsMa00,Mason Kinsey,TEN,24,WR,2,0,2022
MabrTy00,Tyler Mabry,SEA,26,TE,2,0,2022
MahoPa00,Patrick Mahomes,KAN,27,QB,17,17,2022
MoorJa02,Jason Moore,LAC,27,WR,6,0,2022
OzigDe01,Devine Ozigbo,DEN,26,RB,4,0,2022
RodgRi00,Richard Rodgers,LAC,30,TE,10,1,2022
RuckJe00,Jeremy Ruckert,NYJ,22,TE,9,0,2022
SewePe00,Penei Sewell,DET,22,T,17,17,2022
SmitKe03,Keith Smith,ATL,30,FB,17,6,2022
SmitIh00,Ihmir Smith-Marsette,2TM,23,,8,0,2022
SweeTo00,Tommy Sweeney,BUF,27,TE,5,0,2022
TaylJJ01,J.J. Taylor,NWE,24,RB,1,0,2022
TaylPa01,Patrick Taylor,GNB,24,RB,14,0,2022
2022,,,,,,,
TurpKa00,KaVontae Turpin,DAL,26,WR,17,0,2022
WashDw00,Dwayne Washington,NOR,28,RB,12,0,2022
WhitCo05,Cody White,PIT,24,WR,1,1,2022
WillJa11,Jameson Williams,DET,21,WR,6,0,2022
WillTy01,Ty'Son Williams,ARI,26,RB,1,0,2022
WilsRu00,Russell Wilson,DEN,34,QB,15,15,2022
WilsZa00,Zach Wilson,NYJ,23,QB,9,9,2022
WinfJu00,Juwann Winfree,GNB,26,WR,3,0,2022
ZappBa00,Bailey Zappe,NWE,23,QB,4,2,2022
AlixJo00,Josh Ali,ATL,23,WR,2,0,2022
BakhDa00,David Bakhtiari,GNB,31,T,11,11,2022
BlasKh00,Khari Blasingame,CHI,26,FB,16,6,2022
BradTo00,Tom Brady,TAM,45,QB,17,17,2022
ConkJa00,Jack Conklin,CLE,28,T,14,14,2022
ConnTa00,Tanner Conner,MIA,24,TE,13,0,2022
DaviTy03,Tyrion Davis-Price,SFO,22,RB,6,0,2022
EdwaGu00,Gus Edwards,BAL,27,RB,9,4,2022
ForrMi00,Miller Forristall,CLE,24,TE,4,0,2022
FranFe00,Feleipe Franks,ATL,25,TE,11,1,2022
GentTa00,Tanner Gentry,BUF,28,WR,3,0,2022
GordJo02,Josh Gordon,TEN,31,WR,2,0,2022
McCuLa01,Lance McCutcheon,LAR,23,WR,10,1,2022
MorgSt02,Stanley Morgan Jr.,CIN,26,WR,14,0,2022
PattJa01,Jaret Patterson,WAS,23,RB,3,0,2022
TogiNo00,Noah Togiai,PHI,25,TE,2,0,2022
TongJa00,Jake Tonges,CHI,23,TE,4,0,2022
TurnDJ00,DJ Turner,LVR,25,WR,9,0,2022
WashJa00,James Washington,DAL,26,WR,2,0,2022
WoerCh00,Charlie Woerner,SFO,25,TE,17,2,2022
2022,,,,,,,
